PC1,PC2
-1.13475700895852,1.5264865669788357
-1.1182845347679076,-0.04341013062916265
-1.0906490649565277,0.7637496645813789
-1.065340700695502,-0.5308189446439456
-1.0686370878900793,0.21477295087912276
-0.9834935258024868,-0.21141251200695893
-1.0370894096540682,-0.5097973772246625
-0.91374809133372,-0.3222763607328775
-0.8987060656707118,-0.2194572598775752
-0.9378548540318712,-0.8444324810500007
-0.9728036159294811,-0.6914801897938706
-1.1607346172165263,1.3794880122157203
-1.0991524186619959,-0.24422045085971011
-1.0596766246126295,0.9311252816839741
-1.0653407006955027,-0.5308189446439484
-1.0686370878900793,0.2147729508791232
-0.9834935258024868,-0.21141251200696007
-1.0370894096540682,-0.5097973772246627
-0.91374809133372,-0.3222763607328775
-0.9246836739287019,-0.36645581464077515
-0.9378548540318712,-0.8444324810500007
-0.9728036159294811,-0.6914801897938706
-1.0071162590594758,-0.5567616965679485
-0.9407250954109644,-0.11306613625938812
-1.024835313001285,0.20614238668906185
-0.9649004159288879,-0.9954120220648964
-0.9836057020684126,-0.47181662803894364
-0.94958506539572,-0.19794804260742022
-0.8852227566449822,-0.5596128858732948
-0.8931750553456939,-0.4691389768475418
-1.0501023366860684,-0.7483633022539733
-1.0247878300932678,-0.758511505392165
-1.0071162590594758,-0.5567616965679485
-0.9407250954109644,-0.11306613625938812
-1.024835313001285,0.20614238668906185
-0.9649004159288879,-0.9954120220648964
-0.9836057020684126,-0.47181662803894364
-0.94958506539572,-0.19794804260742022
-0.8852227566449822,-0.5596128858732948
-0.8931750553456939,-0.4691389768475418
-1.0501023366860684,-0.7483633022539733
-1.0247878300932678,-0.758511505392165
-0.5741271152635865,-0.19567185318467745
-0.569302936511444,-0.20034252175459935
-0.5599478321358781,-0.4878705893599181
-0.561861920744597,0.15048693843791114
-0.5513892771710807,-0.05856006372796966
-0.5421834471172227,0.3303422620417793
-0.5248360377570896,-0.28317596112692367
-0.5175315204159979,-0.17090347629934227
-0.5092939552383822,-0.536912609344099
-0.5029704786694853,-0.2645642145910268
-0.4941261509572241,-0.2731271069692171
-0.48436903168564643,-0.5610443969553628
-0.47931984901766267,-0.4068068227422746
-0.4409514229163641,-0.6030804140846606
-0.5198348480247763,-0.4471440948606829
-0.5318624835849094,-0.28147800305194554
-0.46432398105491496,-0.34686736303085347
-0.49615140705273053,-0.4353972826279981
-0.5191345053382853,-0.5324900946033331
-0.4807508976215394,-0.5645473983828043
-0.4657347733815841,-0.7035351589357661
-0.48221738411807086,-0.6875770413218664
-0.44520165045408455,-0.39495292523210446
-0.45703201875683896,-0.5875115188515875
-0.47111772173270167,-0.7381050230855634
-0.4538158995887441,-0.5906252978982021
-0.47393182600478473,-0.7353804664197756
-1.292191070312028,0.11379719413008614
-1.3255252183472428,0.34101314631186747
-1.2523794958292964,0.7671288667507741
-1.3023888666622667,0.5532389763239877
-1.2216645413043938,0.5261551844339735
-1.3102766461923507,0.09522099770079073
-1.2853754094368122,0.8491818512340388
-1.2642428362844123,-0.6306780792723734
-1.1902989968384343,0.9590634273341969
-1.2808439878699494,-0.578657910264511
-1.6882189811605315,-0.4745369298214091
-1.7657747319572439,-0.9955997012462948
-1.715941218211877,-1.3621977283701205
-1.6521572388581227,-1.0711096720787185
-1.6882189811605315,-0.4745369298214091
-1.7657747319572439,-0.9955997012462948
-1.715941218211877,-1.3621977283701205
-1.6521572388581227,-1.0711096720787185
-1.6882189811605315,-0.4745369298214091
-1.7657747319572439,-0.9955997012462948
-1.715941218211877,-1.3621977283701205
-1.6521572388581227,-1.0711096720787185
-1.6212912423159767,-1.054769733021142
-1.6256363650969452,-1.0657562072590527
-1.7301791363625856,-1.0742540873959783
-1.7177139956102698,-1.4113930447286853
-1.6212912423159767,-1.054769733021142
-1.6256363650969452,-1.0657562072590527
-1.7301791363625856,-1.0742540873959783
-1.6867415552663667,-1.2440174276260896
-1.6212912423159767,-1.054769733021142
-1.6256363650969452,-1.0657562072590527
-1.7301791363625856,-1.0742540873959783
-1.7177139956102698,-1.4113930447286853
-0.9759115234028,0.9698228821505186
-0.9374021210465473,-0.01941350986778654
-1.012703639544204,0.6170715538482052
-0.8974098376481568,0.6592831811749383
-0.9752877224576341,0.8495275801965309
-0.9927550911668377,0.7969645080180935
-0.9376693688301797,0.2675614524452633
-0.9469592163645237,-0.023252782245838557
-0.9067976403372794,0.11015214136096259
-1.002578534949649,0.015660186386226738
-0.9307011970149508,0.3661469665334318
3.56483308035419,-0.7607210520078568
3.5921919261621005,-0.11167553316915531
3.530232431099256,-0.9688455713276837
3.5220270575979393,0.045728208933102484
3.4507638780688628,0.4220126366242128
3.587972591597332,-0.6846024361642673
3.5909896152093617,-0.7169385679384191
3.5214529810485393,0.3688854882010858
3.6535240165993397,0.23764070831901246
3.564871066496226,-0.8620675075233188
3.601642691198405,-0.6584239377426433
3.6410860832127976,-0.2348816222970779
3.596349734890684,-0.4457994475508929
3.67035363760445,1.0601187046555394
3.672178901789071,-0.7221455368383096
3.5639314966348365,-0.043813514419957386
3.6068052302266413,-1.0517539854328573
3.646678299465629,0.5917559890768233
3.6059359951119103,-0.01290569656284725
3.7053211444226166,0.136599897307629
3.6704272420389636,-0.34971135247767315
3.6472356183111034,-0.4869397506245424
3.692181305318484,1.019707979797266
3.7823165655532307,-1.0910455266160857
3.7839928743501545,-0.9733239284569282
3.7958763102503412,-0.8257031347178962
3.8024247907350786,-0.3944464971818136
3.8241261147384646,-1.1315246542220765
3.832970442450726,-1.1400875466002665
3.8399614503858914,-1.1070745719737765
3.861472987513154,-0.7698678951102059
3.8720138802995487,-0.8596364095936221
3.8788001405960806,-1.1844588980145256
3.8839378287541484,-1.1098700563833555
3.885859397744121,-1.0321674357055712
3.891487606288287,-1.037616549037147
3.8943497034960406,-0.7221353977560874
3.907499952915886,-1.1724639319526853
3.9093127601385658,-0.816185358428599
3.919962414692254,-1.1845298257583166
3.9199901513507167,-0.6673968975470859
3.9292567502361977,-0.8752762325704864
3.9353552228892523,-0.7618360806004241
3.9480832011358764,-1.0128481721518119
3.9565255139521263,-1.0210218421491752
3.964123284421938,-0.6305626268561193
4.023525503160353,-1.3245789551121858
4.024956551764229,-1.166838379471655
4.036791994728745,-1.337423293679471
4.037085247857464,-1.059236563213996
4.044369508921347,-0.7480368581220316
4.065335052345588,-1.365058082718176
4.0739341198648,-1.3336019976149938
4.081170387993013,-1.3406080004698762
4.102927185313325,-1.0434203010876781
4.11322281790667,-1.093169838089722
4.125146766361271,-1.3434034848794554
4.127068335351245,-1.2657008642016714
4.132696543895411,-1.2711499775332467
4.133616815835984,-0.8344442266655887
4.149356165612069,-1.4464055603109847
4.150521697745691,-1.0497187869246987
4.161171352299378,-1.4180632542544163
4.16095382876479,-0.8609113485618132
4.169975167457223,-1.0287717061038408
4.176564160496376,-0.9953695090965242
4.189292138743,-1.2463816006479114
4.197734451559249,-1.2545552706452747
4.205577482222108,-0.9041150328335915
4.264734440767476,-1.558112383608285
4.266165489371353,-1.4003718079677552
4.2782941854645875,-1.2927699917100959
4.28557844652847,-0.9815702866181313
4.3065439899527105,-1.5985915112142755
4.315388317664972,-1.607154403592466
4.322624585793186,-1.6141604064473491
4.344136122920449,-1.276953729583778
4.354431755513794,-1.3267032665858216
4.361218015810325,-1.651525755006725
4.366355703968394,-1.5769369133755555
4.368277272958368,-1.4992342926977709
4.373905481502534,-1.504683406029347
4.3748257534431065,-1.0679776551616882
4.389917828130131,-1.6395307889448842
4.391730635352813,-1.2832522154207984
4.4023802899065005,-1.6515966827505164
4.40240802656496,-1.134463754539285
4.411674625450442,-1.3423430895626856
4.417773098103501,-1.228902937592625
