6.487216591126323095e+00,-6.160140632693152929e-01,-5.007341481178755327e-01,9.069784178275199782e-01,-8.236044727931790543e-01,-2.286219273864092405e-01,1.622180543351050552e+00,-2.081101766651690443e+00,9.903344332141578166e-01,-1.032945345454586050e+00
1.098277731023083348e+00,-1.075149987954690189e+00,-7.773433953211709990e-02,1.101035536923240077e+00,9.767120782950291513e-01,7.649076392697440330e-02,3.632652608481647949e-01,-7.871554714346210568e-01,2.512444243770251551e-01,-7.160663767008712544e-01
7.344811722181051827e+00,-1.152596490353428926e+00,6.798253885268372709e-01,7.540203284877573520e-01,1.271400027990581494e+00,-9.338950433432601228e-01,4.806583161111054880e-01,1.239318956677835926e-02,-3.001639151543611828e+00,7.491453326348498365e-01
-9.636464362926075444e-02,-1.090926473318538426e+00,-6.703217293653419839e-02,9.156966227485414667e-01,8.069373409152929000e-01,3.139822195468193189e-01,1.485481870609023647e-01,-4.644781362210724240e-01,3.613720886377786989e-01,5.832495987524981551e-01
1.898451546669147172e+00,-1.089103007919843380e+00,8.649062145285679737e-02,1.117180941666365834e+00,1.144298708503812545e+00,1.303152782740967831e-02,3.809464954536921355e-01,-4.783984204607099056e-01,-1.080629207270158848e-01,-7.691533234018170795e-01
1.563169776595660920e+00,-1.032999896711849441e+00,9.561126276214523823e-02,6.820440285716492523e-01,5.075301186876357562e-01,4.739873111465481292e-02,1.098222676571690287e-01,9.194678512092120670e-02,-7.054107686679625955e-01,1.690802753331959729e-01
-8.956199592605752491e-01,-1.027281883943203633e+00,-1.466316122270543143e-01,1.109974968210253321e+00,8.376372559061070477e-01,4.290619745949431074e-01,4.706659047029735365e-01,-7.618070152769574888e-01,1.062728955858048163e+00,2.773694426194209806e-01
-3.558056963555163849e-02,-7.890828019266147297e-01,-4.085474170922694936e-01,3.175462464936784635e-01,-9.068849131088295712e-01,4.810035020740450751e-01,1.260162014775924044e-01,-6.679338659532345346e-02,4.591245489422843273e-01,1.084999592325076867e-01
7.809936350021797757e-01,-7.415573905095682594e-01,-3.985394509034759225e-01,1.170355720728871868e-01,-1.278066311747936279e+00,4.400450817750190535e-01,8.718769025574869824e-02,1.275335717612678943e-01,1.445211240230295791e-01,4.789422037285984701e-01
-1.723873998372486671e+00,-9.980819537239148387e-01,-1.552287765107560613e-01,5.615296765036598137e-01,1.344824097366733306e-01,4.900822450576799438e-01,-1.490746789912608117e-01,1.965889205791357397e-01,1.638039279508499979e-01,4.401831409664033745e-01
-5.410151294832762359e-01,-1.118469482076188459e+00,1.137311482875248414e-01,8.227718269507351412e-01,9.369310983929607373e-01,2.653127189739343805e-01,-9.850554652547548196e-02,2.611524487349780044e-01,-3.376690953232366899e-01,1.361324378536543922e-01
6.044650554571190604e+00,-7.105787429826363466e-01,-3.928037369599293172e-01,1.118521653153560891e+00,-2.425373451150371895e-01,-2.518741570197003954e-01,1.586181880887584716e+00,-2.094721876201995236e+00,9.816620123510861884e-01,-1.242910973830948285e+00
2.908382974692834133e-01,-1.062499433282386718e+00,-1.837642786325489330e-01,9.518376599533816540e-01,6.808109165705359400e-01,2.945998240226668230e-01,1.488289488944190830e-01,-6.300003787103747310e-01,5.343870073575854862e-01,-3.616749421640644280e-01
7.754210655963662546e+00,-1.054300959745389843e+00,5.475035937673887743e-01,5.455926277365223953e-01,6.647937541377336723e-01,-8.794669189263178977e-01,4.292946942353942918e-01,1.433502439927528405e-01,-2.966468029597264966e+00,4.199924519554819602e-01
-9.619601896891329107e-02,-1.090766825239231075e+00,-6.700876594223530158e-02,9.157197921136165375e-01,8.066849648799826467e-01,3.133506506349737486e-01,1.493506404680788602e-01,-4.651826633735668404e-01,3.605966753041914830e-01,5.831933940216004197e-01
1.898178068129092955e+00,-1.089361928077543507e+00,8.645265956385116135e-02,1.117143365169230185e+00,1.144708016546776896e+00,1.405581777184531506e-02,3.796450619278054495e-01,-4.772558055153053314e-01,-1.068053412842563388e-01,-7.690621695472784625e-01
1.562368962754155266e+00,-1.033758079953901898e+00,9.550010081808710249e-02,6.819339951517818799e-01,5.087286754232425157e-01,5.039810929288120189e-02,1.060113434759704376e-01,9.529264861588497559e-02,-7.017282602547701975e-01,1.693471967099050290e-01
-8.994560169883336620e-01,-1.030913732612639411e+00,-1.471641000693454937e-01,1.109447886223473123e+00,8.433785812797065518e-01,4.434295931883991959e-01,4.524108191919782862e-01,-7.457796630377850899e-01,1.080368904274870312e+00,2.786480491527900116e-01
-3.714332166959336684e-02,-7.905623622717103949e-01,-4.087643446042374396e-01,3.173315212456702672e-01,-9.045459837854425977e-01,4.868566530886251909e-01,1.185793551008217234e-01,-6.026408513798611061e-02,4.663107977491748324e-01,1.090208442406893907e-01
3.390616271698770889e-01,-8.355217934447600747e-01,-2.905210294467314158e-01,3.286659242107958234e-01,-6.979481179628633791e-01,4.144181530328320262e-01,5.420625260341825624e-02,1.112644401176837716e-01,1.329331490260733106e-01,2.687652455639547577e-01
-1.724179239666745023e+00,-9.983709457743699112e-01,-1.552711474263401004e-01,5.614877357407084268e-01,1.349392562473787638e-01,4.912254996190298928e-01,-1.505272655589351971e-01,1.978642428209385074e-01,1.652075670688094300e-01,4.402848817484262822e-01
-5.410705610079868944e-01,-1.118521962753892485e+00,1.137234537701107412e-01,8.227642105486240309e-01,9.370140612787930534e-01,2.655203328999010126e-01,-9.876933484551875253e-02,2.613840460243680996e-01,-3.374141958128642482e-01,1.361509138815648612e-01
-1.619149564051242107e+00,-8.907861400626860826e-01,-5.385337694105031270e-01,1.951365234628013035e-01,-8.814349873444289329e-01,5.472464690434121204e-01,-2.907813295475930038e-01,-2.248243231799611497e-01,4.225478198080216408e-01,5.697610973315984095e-01
8.561094302416754065e-01,-7.667977212487319116e-01,-2.211177808954884194e-01,-1.214115095936248306e-01,-8.865446959766442037e-01,1.132414179925109732e+00,6.685645543820432080e-01,-5.680660993559192296e-01,-1.941923380290530021e+00,-1.110808662063255348e+00
1.429290977755808045e+00,-5.298200993970143546e-01,-6.517651619106797911e-01,7.272820627206799671e-01,-1.555549234511852674e+00,-1.726780618468865436e+00,8.701276756298159665e-01,-1.066603196178792068e+00,6.591776644205847857e-01,-5.969086622579323764e-01
-1.764190062167799583e-02,-1.042269201945969170e+00,2.215589700249199767e-01,7.491376566501450895e-01,4.524265764330921979e-01,-1.832233605198435589e+00,-3.834490100375421706e-01,8.716647391885818941e-01,-1.629698612661984347e+00,6.362556552995126680e-01
1.304173800439728970e+00,-8.202659034700243712e-01,-2.713388983970310697e-02,7.250241809586428499e-01,-3.280059335263062481e-01,-1.995529727117347552e+00,2.495967336764809141e-01,1.313188617863830232e-01,-1.195948886818822166e+00,1.406274613950661279e-01
5.514129829545549866e-01,-6.173766905930249127e-01,-5.021659693527352752e-01,4.912321692155952602e-01,-1.508845919891011578e+00,-1.495739148035111876e+00,4.028178449732086053e-01,-3.312223386104685141e-01,3.403287286542197587e-01,7.349330194852301545e-01
-7.582617760451949573e-01,-6.230219345087089078e-01,-6.633691864818748174e-01,-2.697042259798672695e-02,-2.239322048512355945e+00,-1.145861185936799309e+00,-5.125242046705180687e-01,6.669539339847929682e-01,8.729644039195232075e-02,3.793390035088707313e-01
-1.269895762054194632e+00,-7.782821667623952555e-01,-4.700543107364733020e-01,-1.244657733060016147e-01,-1.082112392506738852e+00,1.855136423883948726e+00,2.675120464056264802e-01,-3.350365696744584953e-01,-4.516697542497130624e-01,-1.024787626541949992e+00
-1.696311443746323366e+00,-1.055656734264645014e+00,-2.757757027990754839e-01,5.506598270967170139e-01,1.708378905583197160e-01,3.706123973090549306e-01,-3.553550508570910149e-01,-1.100955220009415259e-01,1.391741889306001741e-02,-1.317599554117631078e-01
-1.666648568189845303e+00,-8.703173837701819737e-01,-5.718814052200166254e-01,5.786512269766088679e-01,-8.545170998006652585e-01,-9.879418140992831665e-01,-5.902648421287368663e-01,1.760599721911644266e-01,9.125713439321040399e-01,1.688692528942974946e-01
-1.619511463231376736e+00,-8.911287738677855508e-01,-5.385840050761875331e-01,1.950867977932675690e-01,-8.808933424858141903e-01,5.486019307591792904e-01,-2.925035404600905831e-01,-2.233122798149317079e-01,4.242119978060522323e-01,5.698817229032098197e-01
8.515056704238990193e-01,-7.711564040828299271e-01,-2.217568343993134850e-01,-1.220440753795562216e-01,-8.796543713435052148e-01,1.149657159528598482e+00,6.466561173589449041e-01,-5.488312271352427940e-01,-1.920753186442318405e+00,-1.109274170718525410e+00
1.429726335969796258e+00,-5.294079170831875736e-01,-6.517047293070946656e-01,7.273418818080551462e-01,-1.556200823548815615e+00,-1.728411214568822629e+00,8.721994644266194419e-01,-1.068422157190603183e+00,6.571756881776137371e-01,-5.970537726541441659e-01
-1.718078882320052750e-02,-1.041832637016394836e+00,2.216229775149141934e-01,7.492010143314208337e-01,4.517364426925324916e-01,-1.833960659095853929e+00,-3.812546647203643446e-01,8.697381776662126418e-01,-1.631819015668624528e+00,6.361019609080316162e-01
1.298912711036888989e+00,-8.252469235441539652e-01,-2.786418806330707640e-02,7.243012967759990817e-01,-3.201318012204547592e-01,-1.975824777064346005e+00,2.245601873714483110e-01,1.533001089432034503e-01,-1.171755990812207271e+00,1.423810489999917939e-01
5.543770978931710225e-01,-6.145703676281834005e-01,-5.017545169502990454e-01,4.916394445231593857e-01,-1.513282231728597660e+00,-1.506840981200171292e+00,4.169235168658108615e-01,-3.436066449922944299e-01,3.266983720929171331e-01,7.339450425059516059e-01
-7.593372947879200030e-01,-6.240401989854018616e-01,-6.635184805476328496e-01,-2.711820101947390663e-02,-2.237712348271743146e+00,-1.141832924585637787e+00,-5.176423984023392766e-01,6.714475362590428542e-01,9.224216761754687466e-02,3.796974875017660733e-01
-1.272417405884058716e+00,-7.806695731671560168e-01,-4.704043431857447555e-01,-1.248122522002563239e-01,-1.078338315386158319e+00,1.864581020224037156e+00,2.555120122535500804e-01,-3.245009425406927828e-01,-4.400740822756336046e-01,-1.023947130776623249e+00
-1.698688622230812850e+00,-1.057907365805831779e+00,-2.761056818379178934e-01,5.503331980292025527e-01,1.743957502463532594e-01,3.795159113376650462e-01,-3.666676012901156079e-01,-1.001634824930672518e-01,2.484877311665497149e-02,-1.309676117722786970e-01
-1.667521124159569545e+00,-8.711434900132456471e-01,-5.720025257762159088e-01,5.785313360451515008e-01,-8.532111685336224438e-01,-9.846737320566928409e-01,-5.944171737595129734e-01,1.797055799655416786e-01,9.165837554725952963e-01,1.691600868292403304e-01
-2.793339690891117222e+00,-4.083647256673385573e-01,-8.027762729073949499e-01,1.238342319358514548e-01,6.108503634299199403e-01,6.521220258864907082e-01,1.816542559566604875e-01,1.085408492624397203e+00,4.964122429573193385e-01,-7.809550250754124234e-02
-2.794179940993372302e+00,-4.049403701436028458e-01,-7.975939189440661714e-01,1.264838872167645401e-01,6.102522049621845746e-01,6.532458715630417023e-01,1.941927347337852883e-01,1.096916176071518478e+00,4.986486824798395112e-01,-7.676666495398322410e-02
-2.928837016662487525e+00,-4.034348659646476709e-01,-8.055178201835579976e-01,1.170877432395419637e-01,5.939002050688364509e-01,6.457865083831040298e-01,1.539306950120105377e-01,1.010155222649958162e+00,4.710400306692621997e-01,3.582595112349235694e-02
-2.624440424474315137e+00,-3.930562978671829910e-01,-7.664915459984297241e-01,1.492578954283068360e-01,6.288622081517005746e-01,6.673720014176099946e-01,2.965599322980345676e-01,1.254907695810833390e+00,5.431711514521807560e-01,-2.161657912124498315e-01
-2.721284246461169065e+00,-3.892903726849941126e-01,-7.680796259125944880e-01,1.446282360224367403e-01,6.167122265746597387e-01,6.629269064635163744e-01,2.776529943930793887e-01,1.201977337503885579e+00,5.252078883551770661e-01,-1.346984073650287772e-01
-2.532848165626545356e+00,-3.754200010260232423e-01,-7.325137538134629533e-01,1.704479003398844950e-01,6.372736993053957910e-01,6.788411318501442748e-01,3.938323625600195221e-01,1.379761075662287562e+00,5.751121615649350538e-01,-2.893279403501325953e-01
-2.820928902122201265e+00,-3.741099290903526775e-01,-7.523931926156647298e-01,1.488307608862772247e-01,6.025683834385009430e-01,6.622279637645903660e-01,3.005409857452062128e-01,1.187405924020674020e+00,5.146994236665733968e-01,-4.880156500574761580e-02
-2.765189313384769587e+00,-3.667242161411435331e-01,-7.368433810037909870e-01,1.590717522377051163e-01,6.081735593672707996e-01,6.680605193926639762e-01,3.472018637104141159e-01,1.251577447380900487e+00,5.317766861798741695e-01,-9.393910287167815676e-02
-2.937659642736148768e+00,-3.674791329654222838e-01,-7.511031035686099866e-01,1.449091236891298096e-01,5.876195411576152772e-01,6.575868879868836947e-01,2.855847221718200157e-01,1.130985898844727222e+00,4.945226456557228478e-01,4.977874543585178446e-02
-2.805733379899354674e+00,-3.578554816922362991e-01,-7.263365519483012678e-01,1.629166473293200967e-01,6.020275260308235454e-01,6.686987496156100441e-01,3.665968179192500287e-01,1.255146823469430517e+00,5.293997259144906931e-01,-5.849514859256023380e-02
-2.807273838420153211e+00,-3.515774965653873374e-01,-7.168355696821995249e-01,1.677743486776618331e-01,6.009309021733092449e-01,6.707591333559523861e-01,3.895840290106454273e-01,1.276244243122485189e+00,5.334998650391103991e-01,-5.605894641103693898e-02
-2.942000934931123801e+00,-3.497866294261208764e-01,-7.243276080914136106e-01,1.585990093071815432e-01,5.845290557409821286e-01,6.633934239823946477e-01,3.503668625202976949e-01,1.190442263321518590e+00,5.060775831887431853e-01,5.664440612923506146e-02
-2.866864573459579457e+00,-3.432682466974741331e-01,-7.086329256288180778e-01,1.696776106970858955e-01,5.925841666007520825e-01,6.700775370787346308e-01,4.003911787739261041e-01,1.264816268894897178e+00,5.266729503373610566e-01,-4.830903091298315369e-03
-2.949563185851404867e+00,-3.189674297124993063e-01,-6.776864224214589338e-01,1.824459068354001845e-01,5.791456295313642810e-01,6.735080350713484876e-01,4.632131715144201523e-01,1.294011414345606958e+00,5.262055388914241849e-01,6.860394411125741998e-02
-2.897815784640105363e+00,-3.734942378112166561e-01,-7.572913043213261863e-01,1.432722746649422174e-01,5.932671091042831524e-01,6.578851958277298628e-01,2.766385002772546731e-01,1.137006258962130589e+00,4.987633055232065793e-01,1.544215578469876338e-02
-2.754246558242762433e+00,-3.417330337524991934e-01,-7.951555512749182153e-01,4.483043270676199121e-01,4.814559340689394396e-01,-8.107695118336771811e-01,4.483350918281884222e-03,1.669137604405101394e+00,1.058726871614884324e+00,-5.272253751115725355e-03
-2.766010059674309574e+00,-2.937920564201983997e-01,-7.226025957883209783e-01,4.853995010004049093e-01,4.730817155206445412e-01,-7.950356723619709243e-01,1.800220537980280200e-01,1.830245172664793252e+00,1.090037024930165632e+00,1.333147199869717976e-02
